game_id,game_date,season,team_id,team,opponent_id,opponent,matchup,wl,points,rebounds,assists,fg_pct,fg3_pct,ft_pct
0022500920,2026-03-07,22025,1610612760,Oklahoma City Thunder,0,GSW,OKC vs. GSW,W,104,42,24,0.423,0.357,0.958
0022500921,2026-03-08,22025,1610612738,Boston Celtics,0,CLE,BOS @ CLE,W,109,49,25,0.44,0.395,0.909
0022500921,2026-03-08,22025,1610612739,Cleveland Cavaliers,0,BOS,CLE vs. BOS,L,98,42,23,0.407,0.289,0.714
0022500922,2026-03-08,22025,1610612747,Los Angeles Lakers,0,NYK,LAL vs. NYK,W,110,42,20,0.432,0.341,0.833
0022500922,2026-03-08,22025,1610612752,New York Knicks,0,LAL,NYK @ LAL,L,97,47,23,0.427,0.235,0.905
0022500923,2026-03-08,22025,1610612748,Miami Heat,0,DET,MIA vs. DET,W,121,49,31,0.462,0.364,0.92
0022500923,2026-03-08,22025,1610612765,Detroit Pistons,0,MIA,DET @ MIA,L,110,39,26,0.444,0.297,0.792
0022500924,2026-03-08,22025,1610612742,Dallas Mavericks,0,TOR,DAL @ TOR,L,92,47,22,0.398,0.167,0.85
0022500924,2026-03-08,22025,1610612761,Toronto Raptors,0,DAL,TOR vs. DAL,W,122,42,39,0.505,0.278,0.727
0022500925,2026-03-08,22025,1610612740,New Orleans Pelicans,0,WAS,NOP vs. WAS,W,138,44,25,0.528,0.304,0.787
0022500925,2026-03-08,22025,1610612764,Washington Wizards,0,NOP,WAS @ NOP,L,118,41,27,0.451,0.333,0.815
0022500926,2026-03-08,22025,1610612749,Milwaukee Bucks,0,ORL,MIL vs. ORL,L,91,36,22,0.429,0.295,0.462
0022500926,2026-03-08,22025,1610612753,Orlando Magic,0,MIL,ORL @ MIL,W,130,49,31,0.563,0.424,0.743
0022500927,2026-03-08,22025,1610612745,Houston Rockets,0,SAS,HOU @ SAS,L,120,37,25,0.483,0.286,0.875
0022500927,2026-03-08,22025,1610612759,San Antonio Spurs,0,HOU,SAS vs. HOU,W,145,32,38,0.58,0.525,0.815
0022500928,2026-03-08,22025,1610612756,Phoenix Suns,0,CHA,PHX vs. CHA,W,111,40,24,0.456,0.39,0.885
0022500928,2026-03-08,22025,1610612766,Charlotte Hornets,0,PHX,CHA @ PHX,L,99,41,24,0.42,0.333,0.667
0022500929,2026-03-08,22025,1610612754,Indiana Pacers,0,POR,IND @ POR,L,111,38,27,0.432,0.333,0.625
0022500929,2026-03-08,22025,1610612757,Portland Trail Blazers,0,IND,POR vs. IND,W,131,53,29,0.505,0.366,0.815
0022500930,2026-03-08,22025,1610612741,Chicago Bulls,0,SAC,CHI @ SAC,L,110,49,27,0.417,0.378,0.676
0022500930,2026-03-08,22025,1610612758,Sacramento Kings,0,CHI,SAC vs. CHI,W,126,55,33,0.448,0.379,0.913
0022500931,2026-03-09,22025,1610612739,Cleveland Cavaliers,0,PHI,CLE vs. PHI,W,115,41,28,0.452,0.364,0.92
0022500931,2026-03-09,22025,1610612755,Philadelphia 76ers,0,CLE,PHI @ CLE,L,101,42,20,0.459,0.289,0.667
0022500932,2026-03-09,22025,1610612751,Brooklyn Nets,0,MEM,BKN vs. MEM,W,126,43,35,0.553,0.515,0.789
0022500932,2026-03-09,22025,1610612763,Memphis Grizzlies,0,BKN,MEM @ BKN,L,115,36,25,0.435,0.4,0.84
0022500933,2026-03-09,22025,1610612743,Denver Nuggets,0,OKC,DEN @ OKC,L,126,56,29,0.459,0.405,0.724
0022500933,2026-03-09,22025,1610612760,Oklahoma City Thunder,0,DEN,OKC vs. DEN,W,129,37,27,0.505,0.404,0.762
0022500934,2026-03-09,22025,1610612744,Golden State Warriors,0,UTA,GSW @ UTA,L,116,46,33,0.434,0.308,0.667
0022500934,2026-03-09,22025,1610612762,Utah Jazz,0,GSW,UTA vs. GSW,W,119,50,29,0.482,0.353,0.931
0022500935,2026-03-09,22025,1610612746,LA Clippers,0,NYK,LAC vs. NYK,W,126,36,25,0.462,0.462,0.846
0022500935,2026-03-09,22025,1610612752,New York Knicks,0,LAC,NYK @ LAC,L,118,51,32,0.511,0.35,0.75
0022500936,2026-03-10,22025,1610612755,Philadelphia 76ers,0,MEM,PHI vs. MEM,W,139,40,27,0.523,0.355,0.826
0022500936,2026-03-10,22025,1610612763,Memphis Grizzlies,0,PHI,MEM @ PHI,L,129,44,26,0.495,0.395,0.762
0022500937,2026-03-10,22025,1610612751,Brooklyn Nets,0,DET,BKN vs. DET,L,100,31,23,0.42,0.342,0.853
0022500937,2026-03-10,22025,1610612765,Detroit Pistons,0,BKN,DET @ BKN,W,138,40,36,0.565,0.516,0.765
0022500938,2026-03-10,22025,1610612748,Miami Heat,0,WAS,MIA vs. WAS,W,150,48,31,0.5,0.302,0.797
0022500938,2026-03-10,22025,1610612764,Washington Wizards,0,MIA,WAS @ MIA,L,129,35,25,0.517,0.417,0.759
0022500939,2026-03-10,22025,1610612737,Atlanta Hawks,0,DAL,ATL vs. DAL,W,124,45,29,0.516,0.389,0.667
0022500939,2026-03-10,22025,1610612742,Dallas Mavericks,0,ATL,DAL @ ATL,L,112,43,28,0.477,0.406,0.773
0022500940,2026-03-10,22025,1610612745,Houston Rockets,0,TOR,HOU vs. TOR,W,113,52,21,0.5,0.417,0.778
0022500940,2026-03-10,22025,1610612761,Toronto Raptors,0,HOU,TOR @ HOU,L,99,30,21,0.436,0.25,0.786
0022500941,2026-03-10,22025,1610612749,Milwaukee Bucks,0,PHX,MIL vs. PHX,L,114,39,26,0.512,0.421,0.7
0022500941,2026-03-10,22025,1610612756,Phoenix Suns,0,MIL,PHX @ MIL,W,129,39,33,0.539,0.471,0.818
0022500942,2026-03-10,22025,1610612738,Boston Celtics,0,SAS,BOS @ SAS,L,116,37,27,0.472,0.373,0.765
0022500942,2026-03-10,22025,1610612759,San Antonio Spurs,0,BOS,SAS vs. BOS,W,125,44,27,0.518,0.426,0.68
0022500943,2026-03-10,22025,1610612741,Chicago Bulls,0,GSW,CHI @ GSW,W,130,64,34,0.446,0.319,0.833
0022500943,2026-03-10,22025,1610612744,Golden State Warriors,0,CHI,GSW vs. CHI,L,124,49,30,0.419,0.37,0.889
0022500944,2026-03-10,22025,1610612757,Portland Trail Blazers,0,CHA,POR vs. CHA,L,101,42,23,0.422,0.381,0.833
0022500944,2026-03-10,22025,1610612766,Charlotte Hornets,0,POR,CHA @ POR,W,103,52,21,0.386,0.368,0.84
0022500945,2026-03-10,22025,1610612754,Indiana Pacers,0,SAC,IND @ SAC,L,109,48,29,0.409,0.302,0.909
0022500945,2026-03-10,22025,1610612758,Sacramento Kings,0,IND,SAC vs. IND,W,114,52,22,0.456,0.35,0.833
0022500946,2026-03-10,22025,1610612747,Los Angeles Lakers,0,MIN,LAL vs. MIN,W,120,47,31,0.484,0.289,0.731
0022500946,2026-03-10,22025,1610612750,Minnesota Timberwolves,0,LAL,MIN @ LAL,L,106,43,22,0.463,0.25,0.786
0022500947,2026-03-11,22025,1610612739,Cleveland Cavaliers,0,ORL,CLE @ ORL,L,122,42,24,0.494,0.386,0.654
0022500947,2026-03-11,22025,1610612753,Orlando Magic,0,CLE,ORL vs. CLE,W,128,42,29,0.518,0.343,0.757
0022500948,2026-03-11,22025,1610612740,New Orleans Pelicans,0,TOR,NOP vs. TOR,W,122,49,27,0.511,0.483,0.75
0022500948,2026-03-11,22025,1610612761,Toronto Raptors,0,NOP,TOR @ NOP,L,111,43,20,0.415,0.318,0.76
0022500949,2026-03-11,22025,1610612752,New York Knicks,0,UTA,NYK @ UTA,W,134,45,37,0.522,0.425,0.955
0022500949,2026-03-11,22025,1610612762,Utah Jazz,0,NYK,UTA vs. NYK,L,117,38,30,0.483,0.5,0.789
0022500950,2026-03-11,22025,1610612743,Denver Nuggets,0,HOU,DEN vs. HOU,W,129,42,36,0.552,0.531,0.727
0022500950,2026-03-11,22025,1610612745,Houston Rockets,0,DEN,HOU @ DEN,L,93,44,25,0.433,0.121,0.357
0022500951,2026-03-11,22025,1610612758,Sacramento Kings,0,CHA,SAC vs. CHA,L,109,35,24,0.542,0.32,0.786
0022500951,2026-03-11,22025,1610612766,Charlotte Hornets,0,SAC,CHA @ SAC,W,117,41,29,0.456,0.475,0.941
0022500952,2026-03-11,22025,1610612746,LA Clippers,0,MIN,LAC vs. MIN,W,153,29,36,0.634,0.514,0.833
0022500952,2026-03-11,22025,1610612750,Minnesota Timberwolves,0,LAC,MIN @ LAC,L,128,28,32,0.597,0.44,0.862
0022500953,2026-03-12,22025,1610612755,Philadelphia 76ers,0,DET,PHI @ DET,L,109,35,20,0.467,0.229,0.708
0022500953,2026-03-12,22025,1610612765,Detroit Pistons,0,PHI,DET vs. PHI,W,131,40,37,0.539,0.4,0.955
0022500954,2026-03-12,22025,1610612754,Indiana Pacers,0,PHX,IND vs. PHX,L,108,36,24,0.451,0.3,0.88
0022500954,2026-03-12,22025,1610612756,Phoenix Suns,0,IND,PHX @ IND,W,123,40,21,0.523,0.406,0.818
0022500955,2026-03-12,22025,1610612753,Orlando Magic,0,WAS,ORL vs. WAS,W,136,52,30,0.47,0.441,0.794
0022500955,2026-03-12,22025,1610612764,Washington Wizards,0,ORL,WAS @ ORL,L,131,49,26,0.457,0.304,0.875
0022500956,2026-03-12,22025,1610612737,Atlanta Hawks,0,BKN,ATL vs. BKN,W,108,51,22,0.393,0.3,0.743
0022500956,2026-03-12,22025,1610612751,Brooklyn Nets,0,ATL,BKN @ ATL,L,97,39,19,0.472,0.343,0.773
0022500957,2026-03-12,22025,1610612748,Miami Heat,0,MIL,MIA vs. MIL,W,112,53,26,0.413,0.341,0.815
0022500957,2026-03-12,22025,1610612749,Milwaukee Bucks,0,MIA,MIL @ MIA,L,105,36,26,0.494,0.346,0.737
0022500958,2026-03-12,22025,1610612743,Denver Nuggets,0,SAS,DEN @ SAS,W,136,47,27,0.5,0.333,0.947
0022500958,2026-03-12,22025,1610612759,San Antonio Spurs,0,DEN,SAS vs. DEN,L,131,49,34,0.453,0.404,0.813
0022500959,2026-03-12,22025,1610612738,Boston Celtics,0,OKC,BOS @ OKC,L,102,44,20,0.402,0.31,0.95
0022500959,2026-03-12,22025,1610612760,Oklahoma City Thunder,0,BOS,OKC vs. BOS,W,104,39,22,0.476,0.25,0.765
0022500960,2026-03-12,22025,1610612741,Chicago Bulls,0,LAL,CHI @ LAL,L,130,41,34,0.537,0.417,0.813
0022500960,2026-03-12,22025,1610612747,Los Angeles Lakers,0,CHI,LAL vs. CHI,W,142,41,31,0.556,0.472,0.714
0022501111,2026-03-12,22025,1610612742,Dallas Mavericks,0,MEM,DAL @ MEM,W,120,60,25,0.484,0.344,0.792
0022501111,2026-03-12,22025,1610612763,Memphis Grizzlies,0,DAL,MEM vs. DAL,L,112,38,26,0.418,0.292,0.727
0022500961,2026-03-13,22025,1610612763,Memphis Grizzlies,0,DET,MEM @ DET,L,110,33,20,0.427,0.366,0.792
0022500961,2026-03-13,22025,1610612765,Detroit Pistons,0,MEM,DET vs. MEM,W,126,52,36,0.543,0.343,0.778
0022500962,2026-03-13,22025,1610612752,New York Knicks,0,IND,NYK @ IND,W,101,53,20,0.42,0.286,0.76
0022500962,2026-03-13,22025,1610612754,Indiana Pacers,0,NYK,IND vs. NYK,L,92,46,21,0.393,0.263,0.8
0022500963,2026-03-13,22025,1610612756,Phoenix Suns,0,TOR,PHX @ TOR,L,115,34,20,0.475,0.429,0.7
0022500963,2026-03-13,22025,1610612761,Toronto Raptors,0,PHX,TOR vs. PHX,W,122,44,25,0.535,0.519,0.8
0022500964,2026-03-13,22025,1610612740,New Orleans Pelicans,0,HOU,NOP @ HOU,L,105,48,19,0.44,0.406,0.692
0022500964,2026-03-13,22025,1610612745,Houston Rockets,0,NOP,HOU vs. NOP,W,107,52,25,0.426,0.341,0.765
0022500965,2026-03-13,22025,1610612739,Cleveland Cavaliers,0,DAL,CLE @ DAL,W,138,45,32,0.615,0.474,0.615
0022500965,2026-03-13,22025,1610612742,Dallas Mavericks,0,CLE,DAL vs. CLE,L,105,40,27,0.437,0.273,0.833
0022500966,2026-03-13,22025,1610612744,Golden State Warriors,0,MIN,GSW vs. MIN,L,117,38,23,0.402,0.313,0.96
0022500966,2026-03-13,22025,1610612750,Minnesota Timberwolves,0,GSW,MIN @ GSW,W,127,45,25,0.561,0.4,0.885
0022500967,2026-03-13,22025,1610612757,Portland Trail Blazers,0,UTA,POR vs. UTA,W,124,49,34,0.517,0.37,0.938
0022500967,2026-03-13,22025,1610612762,Utah Jazz,0,POR,UTA @ POR,L,114,36,28,0.457,0.433,0.773
0022500968,2026-03-13,22025,1610612741,Chicago Bulls,0,LAC,CHI @ LAC,L,108,48,23,0.442,0.293,0.923
0022500968,2026-03-13,22025,1610612746,LA Clippers,0,CHI,LAC vs. CHI,W,119,46,28,0.479,0.281,0.75
0022500969,2026-03-14,22025,1610612751,Brooklyn Nets,0,PHI,BKN @ PHI,L,97,42,20,0.36,0.349,0.857
0022500969,2026-03-14,22025,1610612755,Philadelphia 76ers,0,BKN,PHI vs. BKN,W,104,47,22,0.463,0.12,0.806
0022500970,2026-03-14,22025,1610612737,Atlanta Hawks,0,MIL,ATL vs. MIL,W,122,47,29,0.495,0.368,0.778
0022500970,2026-03-14,22025,1610612749,Milwaukee Bucks,0,ATL,MIL @ ATL,L,99,37,24,0.487,0.324,0.722
0022500971,2026-03-14,22025,1610612738,Boston Celtics,0,WAS,BOS vs. WAS,W,111,55,29,0.441,0.261,0.895
0022500971,2026-03-14,22025,1610612764,Washington Wizards,0,BOS,WAS @ BOS,L,100,38,28,0.44,0.385,0.647
0022500972,2026-03-14,22025,1610612748,Miami Heat,0,ORL,MIA vs. ORL,L,117,32,25,0.466,0.316,0.821
0022500972,2026-03-14,22025,1610612753,Orlando Magic,0,MIA,ORL @ MIA,W,121,49,26,0.494,0.313,0.92
0022500973,2026-03-14,22025,1610612759,San Antonio Spurs,0,CHA,SAS vs. CHA,W,115,54,29,0.467,0.333,0.857
0022500973,2026-03-14,22025,1610612766,Charlotte Hornets,0,SAS,CHA @ SAS,L,102,39,18,0.376,0.333,0.824
0022500974,2026-03-14,22025,1610612743,Denver Nuggets,0,LAL,DEN @ LAL,L,125,41,33,0.463,0.388,0.818
0022500974,2026-03-14,22025,1610612747,Los Angeles Lakers,0,DEN,LAL vs. DEN,W,127,46,31,0.516,0.333,0.654
0022500975,2026-03-14,22025,1610612746,LA Clippers,0,SAC,LAC vs. SAC,L,109,35,19,0.464,0.333,0.759
0022500975,2026-03-14,22025,1610612758,Sacramento Kings,0,LAC,SAC @ LAC,W,118,48,29,0.585,0.444,0.625
0022500976,2026-03-15,22025,1610612750,Minnesota Timberwolves,0,OKC,MIN @ OKC,L,103,46,18,0.468,0.455,0.727
0022500976,2026-03-15,22025,1610612760,Oklahoma City Thunder,0,MIN,OKC vs. MIN,W,116,44,28,0.416,0.375,0.895
0022500977,2026-03-15,22025,1610612739,Cleveland Cavaliers,0,DAL,CLE vs. DAL,L,120,38,32,0.511,0.39,0.667
0022500977,2026-03-15,22025,1610612742,Dallas Mavericks,0,CLE,DAL @ CLE,W,130,44,35,0.529,0.5,0.852
0022500978,2026-03-15,22025,1610612761,Toronto Raptors,0,DET,TOR vs. DET,W,119,48,25,0.484,0.286,0.767
0022500978,2026-03-15,22025,1610612765,Detroit Pistons,0,TOR,DET @ TOR,L,108,39,23,0.482,0.385,0.667
0022500979,2026-03-15,22025,1610612749,Milwaukee Bucks,0,IND,MIL vs. IND,W,134,40,31,0.544,0.523,0.684
0022500979,2026-03-15,22025,1610612754,Indiana Pacers,0,MIL,IND @ MIL,L,123,40,34,0.519,0.5,0.783
0022500980,2026-03-15,22025,1610612755,Philadelphia 76ers,0,POR,PHI vs. POR,W,109,51,17,0.454,0.28,0.933
0022500980,2026-03-15,22025,1610612757,Portland Trail Blazers,0,PHI,POR @ PHI,L,103,49,26,0.391,0.321,0.667
0022500981,2026-03-15,22025,1610612744,Golden State Warriors,0,NYK,GSW @ NYK,L,107,35,27,0.488,0.368,0.867
0022500981,2026-03-15,22025,1610612752,New York Knicks,0,GSW,NYK vs. GSW,W,110,44,23,0.464,0.313,0.957
0022500982,2026-03-15,22025,1610612758,Sacramento Kings,0,UTA,SAC vs. UTA,W,116,50,28,0.482,0.306,0.821
0022500982,2026-03-15,22025,1610612762,Utah Jazz,0,SAC,UTA @ SAC,L,111,40,22,0.477,0.333,0.68
0022500983,2026-03-16,22025,1610612737,Atlanta Hawks,0,ORL,ATL vs. ORL,W,124,54,33,0.462,0.4,0.759
0022500983,2026-03-16,22025,1610612753,Orlando Magic,0,ATL,ORL @ ATL,L,112,40,20,0.421,0.326,0.783
0022500984,2026-03-16,22025,1610612744,Golden State Warriors,0,WAS,GSW @ WAS,W,125,41,32,0.505,0.281,0.857
0022500984,2026-03-16,22025,1610612764,Washington Wizards,0,GSW,WAS vs. GSW,L,117,36,24,0.513,0.382,0.828
0022500985,2026-03-16,22025,1610612751,Brooklyn Nets,0,POR,BKN vs. POR,L,95,44,19,0.384,0.265,0.69
0022500985,2026-03-16,22025,1610612757,Portland Trail Blazers,0,BKN,POR @ BKN,W,114,44,30,0.513,0.423,0.724
0022500986,2026-03-16,22025,1610612738,Boston Celtics,0,PHX,BOS vs. PHX,W,120,38,31,0.488,0.425,0.926
0022500986,2026-03-16,22025,1610612756,Phoenix Suns,0,BOS,PHX @ BOS,L,112,35,26,0.446,0.325,0.862
0022500987,2026-03-16,22025,1610612741,Chicago Bulls,0,MEM,CHI vs. MEM,W,132,47,30,0.516,0.375,0.857
0022500987,2026-03-16,22025,1610612763,Memphis Grizzlies,0,CHI,MEM @ CHI,L,107,37,30,0.453,0.359,0.789
0022500988,2026-03-16,22025,1610612740,New Orleans Pelicans,0,DAL,NOP vs. DAL,W,129,57,31,0.505,0.314,0.647
0022500988,2026-03-16,22025,1610612742,Dallas Mavericks,0,NOP,DAL @ NOP,L,111,51,27,0.423,0.359,0.643
0022500989,2026-03-16,22025,1610612745,Houston Rockets,0,LAL,HOU vs. LAL,L,92,44,21,0.481,0.192,0.733
0022500989,2026-03-16,22025,1610612747,Los Angeles Lakers,0,HOU,LAL @ HOU,W,100,32,17,0.44,0.235,0.818
0022500990,2026-03-16,22025,1610612746,LA Clippers,0,SAS,LAC vs. SAS,L,115,37,25,0.483,0.379,0.75
0022500990,2026-03-16,22025,1610612759,San Antonio Spurs,0,LAC,SAS @ LAC,W,119,52,25,0.462,0.278,0.793
0022500991,2026-03-17,22025,1610612748,Miami Heat,0,CHA,MIA @ CHA,L,106,43,26,0.404,0.194,0.794
0022500991,2026-03-17,22025,1610612766,Charlotte Hornets,0,MIA,CHA vs. MIA,W,136,48,32,0.531,0.405,0.81
0022500992,2026-03-17,22025,1610612753,Orlando Magic,0,OKC,ORL vs. OKC,L,108,41,21,0.398,0.34,0.85
0022500992,2026-03-17,22025,1610612760,Oklahoma City Thunder,0,ORL,OKC @ ORL,W,113,53,19,0.444,0.31,0.889
0022500993,2026-03-17,22025,1610612764,Washington Wizards,0,DET,WAS vs. DET,L,117,35,20,0.494,0.432,0.789
0022500993,2026-03-17,22025,1610612765,Detroit Pistons,0,WAS,DET @ WAS,W,130,50,31,0.511,0.407,0.844
0022500994,2026-03-17,22025,1610612752,New York Knicks,0,IND,NYK vs. IND,W,136,49,38,0.54,0.439,0.769
0022500994,2026-03-17,22025,1610612754,Indiana Pacers,0,NYK,IND @ NYK,L,110,36,31,0.518,0.447,0.714
0022500995,2026-03-17,22025,1610612739,Cleveland Cavaliers,0,MIL,CLE @ MIL,W,123,46,27,0.488,0.333,0.794
0022500995,2026-03-17,22025,1610612749,Milwaukee Bucks,0,CLE,MIL vs. CLE,L,116,39,24,0.477,0.444,0.706
0022500996,2026-03-17,22025,1610612750,Minnesota Timberwolves,0,PHX,MIN vs. PHX,W,116,49,28,0.512,0.321,0.724
0022500996,2026-03-17,22025,1610612756,Phoenix Suns,0,MIN,PHX @ MIN,L,104,40,25,0.381,0.351,0.739
0022500997,2026-03-17,22025,1610612743,Denver Nuggets,0,PHI,DEN vs. PHI,W,124,53,35,0.5,0.485,0.71
0022500997,2026-03-17,22025,1610612755,Philadelphia 76ers,0,DEN,PHI @ DEN,L,96,42,30,0.394,0.22,0.867
0022500998,2026-03-17,22025,1610612758,Sacramento Kings,0,SAS,SAC vs. SAS,L,104,41,32,0.441,0.389,0.615
0022500998,2026-03-17,22025,1610612759,San Antonio Spurs,0,SAC,SAS @ SAC,W,132,50,41,0.516,0.51,0.846
0022500651,2026-03-18,22025,1610612743,Denver Nuggets,0,MEM,DEN @ MEM,L,118,46,34,0.489,0.361,0.773
0022500651,2026-03-18,22025,1610612763,Memphis Grizzlies,0,DEN,MEM vs. DEN,W,125,48,22,0.429,0.327,0.781
0022500999,2026-03-18,22025,1610612738,Boston Celtics,0,GSW,BOS vs. GSW,W,120,49,22,0.478,0.359,0.947
0022500999,2026-03-18,22025,1610612744,Golden State Warriors,0,BOS,GSW @ BOS,L,99,39,26,0.4,0.233,0.708
0022501000,2026-03-18,22025,1610612751,Brooklyn Nets,0,OKC,BKN vs. OKC,L,92,41,17,0.367,0.314,0.742
0022501000,2026-03-18,22025,1610612760,Oklahoma City Thunder,0,BKN,OKC @ BKN,W,121,45,26,0.529,0.4,0.773
0022501001,2026-03-18,22025,1610612754,Indiana Pacers,0,POR,IND vs. POR,L,119,39,32,0.505,0.444,0.882
0022501001,2026-03-18,22025,1610612757,Portland Trail Blazers,0,IND,POR @ IND,W,127,52,32,0.446,0.348,0.808
0022501002,2026-03-18,22025,1610612741,Chicago Bulls,0,TOR,CHI vs. TOR,L,109,36,24,0.471,0.29,0.714
0022501002,2026-03-18,22025,1610612761,Toronto Raptors,0,CHI,TOR @ CHI,W,139,43,33,0.571,0.424,0.879
0022501004,2026-03-18,22025,1610612750,Minnesota Timberwolves,0,UTA,MIN vs. UTA,W,147,46,39,0.542,0.462,0.833
0022501004,2026-03-18,22025,1610612762,Utah Jazz,0,MIN,UTA @ MIN,L,111,46,26,0.43,0.333,0.692
0022501005,2026-03-18,22025,1610612740,New Orleans Pelicans,0,LAC,NOP vs. LAC,W,124,40,32,0.53,0.432,0.952
0022501005,2026-03-18,22025,1610612746,LA Clippers,0,NOP,LAC @ NOP,L,109,36,24,0.511,0.29,0.769
0022501006,2026-03-18,22025,1610612737,Atlanta Hawks,0,DAL,ATL @ DAL,W,135,42,36,0.539,0.4,0.786
0022501006,2026-03-18,22025,1610612742,Dallas Mavericks,0,ATL,DAL vs. ATL,L,120,43,26,0.488,0.393,0.862
0022501007,2026-03-18,22025,1610612745,Houston Rockets,0,LAL,HOU vs. LAL,L,116,38,26,0.495,0.344,0.882
0022501007,2026-03-18,22025,1610612747,Los Angeles Lakers,0,HOU,LAL @ HOU,W,124,34,30,0.605,0.469,0.63
0022501008,2026-03-19,22025,1610612753,Orlando Magic,0,CHA,ORL @ CHA,L,111,31,24,0.419,0.333,0.905
0022501008,2026-03-19,22025,1610612766,Charlotte Hornets,0,ORL,CHA vs. ORL,W,130,41,28,0.525,0.478,0.889
0022501009,2026-03-19,22025,1610612764,Washington Wizards,0,DET,WAS vs. DET,L,95,35,20,0.439,0.395,0.667
0022501009,2026-03-19,22025,1610612765,Detroit Pistons,0,WAS,DET @ WAS,W,117,56,32,0.454,0.3,0.769
0022501010,2026-03-19,22025,1610612747,Los Angeles Lakers,0,MIA,LAL @ MIA,W,134,47,23,0.531,0.438,0.756
0022501010,2026-03-19,22025,1610612748,Miami Heat,0,LAL,MIA vs. LAL,L,126,41,31,0.511,0.316,0.818
0022501011,2026-03-19,22025,1610612739,Cleveland Cavaliers,0,CHI,CLE @ CHI,W,115,54,26,0.44,0.341,0.677
0022501011,2026-03-19,22025,1610612741,Chicago Bulls,0,CLE,CHI vs. CLE,L,110,47,27,0.447,0.341,0.647
0022501012,2026-03-19,22025,1610612740,New Orleans Pelicans,0,LAC,NOP vs. LAC,W,105,40,21,0.474,0.382,0.818
0022501012,2026-03-19,22025,1610612746,LA Clippers,0,NOP,LAC @ NOP,L,99,39,20,0.461,0.313,0.594
0022501013,2026-03-19,22025,1610612756,Phoenix Suns,0,SAS,PHX @ SAS,L,100,47,27,0.418,0.306,0.765
0022501013,2026-03-19,22025,1610612759,San Antonio Spurs,0,PHX,SAS vs. PHX,W,101,42,23,0.422,0.294,0.913
0022501014,2026-03-19,22025,1610612749,Milwaukee Bucks,0,UTA,MIL @ UTA,L,96,35,20,0.41,0.341,0.739
0022501014,2026-03-19,22025,1610612762,Utah Jazz,0,MIL,UTA vs. MIL,W,128,47,34,0.539,0.375,0.7
0022501015,2026-03-19,22025,1610612755,Philadelphia 76ers,0,SAC,PHI @ SAC,W,139,49,32,0.5,0.472,0.833
0022501015,2026-03-19,22025,1610612758,Sacramento Kings,0,PHI,SAC vs. PHI,L,118,41,26,0.483,0.375,0.69
0022501016,2026-03-20,22025,1610612751,Brooklyn Nets,0,NYK,BKN vs. NYK,L,92,40,28,0.395,0.368,1
0022501016,2026-03-20,22025,1610612752,New York Knicks,0,BKN,NYK @ BKN,W,93,52,22,0.408,0.276,0.719
0022501017,2026-03-20,22025,1610612744,Golden State Warriors,0,DET,GSW @ DET,L,101,38,23,0.461,0.364,0.731
0022501017,2026-03-20,22025,1610612765,Detroit Pistons,0,GSW,DET vs. GSW,W,115,35,29,0.523,0.238,0.69
0022501018,2026-03-20,22025,1610612737,Atlanta Hawks,0,HOU,ATL @ HOU,L,95,37,22,0.424,0.257,0.824
0022501018,2026-03-20,22025,1610612745,Houston Rockets,0,ATL,HOU vs. ATL,W,117,51,33,0.506,0.467,0.679
0022501019,2026-03-20,22025,1610612738,Boston Celtics,0,MEM,BOS @ MEM,W,117,57,19,0.449,0.262,0.867
0022501019,2026-03-20,22025,1610612763,Memphis Grizzlies,0,BOS,MEM vs. BOS,L,112,35,24,0.467,0.326,0.824
0022501020,2026-03-20,22025,1610612750,Minnesota Timberwolves,0,POR,MIN vs. POR,L,104,43,21,0.396,0.321,0.793
0022501020,2026-03-20,22025,1610612757,Portland Trail Blazers,0,MIN,POR @ MIN,W,108,51,25,0.424,0.243,0.875
0022501021,2026-03-20,22025,1610612743,Denver Nuggets,0,TOR,DEN vs. TOR,W,121,38,26,0.543,0.467,0.76
0022501021,2026-03-20,22025,1610612761,Toronto Raptors,0,DEN,TOR @ DEN,L,115,40,32,0.512,0.323,0.739
0022501022,2026-03-21,22025,1610612760,Oklahoma City Thunder,0,WAS,OKC @ WAS,W,132,55,31,0.538,0.367,0.7
0022501022,2026-03-21,22025,1610612764,Washington Wizards,0,OKC,WAS vs. OKC,L,111,34,28,0.451,0.41,0.722
0022501023,2026-03-21,22025,1610612763,Memphis Grizzlies,0,CHA,MEM @ CHA,L,101,34,20,0.407,0.348,0.789
0022501023,2026-03-21,22025,1610612766,Charlotte Hornets,0,MEM,CHA vs. MEM,W,124,49,25,0.529,0.419,0.667
0022501024,2026-03-21,22025,1610612747,Los Angeles Lakers,0,ORL,LAL @ ORL,W,105,43,19,0.448,0.25,0.655
0022501024,2026-03-21,22025,1610612753,Orlando Magic,0,LAL,ORL vs. LAL,L,104,42,27,0.434,0.297,0.913
0022501025,2026-03-21,22025,1610612739,Cleveland Cavaliers,0,NOP,CLE @ NOP,W,111,55,26,0.477,0.308,0.682
0022501025,2026-03-21,22025,1610612740,New Orleans Pelicans,0,CLE,NOP vs. CLE,L,106,40,30,0.433,0.3,0.8
0022501026,2026-03-21,22025,1610612737,Atlanta Hawks,0,GSW,ATL vs. GSW,W,126,41,28,0.539,0.325,0.85
0022501026,2026-03-21,22025,1610612744,Golden State Warriors,0,ATL,GSW @ ATL,L,110,29,23,0.5,0.357,0.765
